Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.21     0.00        2     0.00     0.00  free_hash_table
  0.00      1.21     0.00        2     0.00     0.00  free_rr_graph
  0.00      1.21     0.00        2     0.00     0.00  init_chan
  0.00      1.21     0.00        2     0.00     0.00  load_chan_rr_indices
  0.00      1.21     0.00        2     0.00     0.00  load_rr_indexed_data_T_values
  0.00      1.21     0.00        2     0.00     0.00  my_fopen
  0.00      1.21     0.00        1     0.00     0.00  ProcessTypes
  0.00      1.21     0.00        1     0.00     0.00  XmlReadArch
  0.00      1.21     0.00        1     0.00     0.00  add_rr_graph_C_from_switches
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_rr_indexed_data
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_rr_node_indices
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_rr_node_route_structs
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_seg_details
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_timing_graph
  0.00      1.21     0.00        1     0.00     0.00  alloc_and_load_timing_graph_levels
  0.00      1.21     0.00        1     0.00     0.14  alloc_lookups_and_criticalities
  0.00      1.21     0.00        1     0.00     0.00  alloc_net_delay
  0.00      1.21     0.00        1     0.00     0.00  alloc_route_structs
  0.00      1.21     0.00        1     0.00     0.00  alloc_route_tree_timing_structs
  0.00      1.21     0.00        1     0.00     0.00  alloc_sblock_pattern_lookup
  0.00      1.21     0.00        1     0.00     0.00  alloc_timing_driven_route_structs
  0.00      1.21     0.00        1     0.00     0.13  build_rr_graph
  0.00      1.21     0.00        1     0.00     0.00  check_netlist
  0.00      1.21     0.00        1     0.00     0.00  check_rr_graph
  0.00      1.21     0.00        1     0.00     0.00  check_timing_graph
  0.00      1.21     0.00        1     0.00     0.14  compute_delay_lookup_tables
  0.00      1.21     0.00        1     0.00     0.00  ezxml_new
  0.00      1.21     0.00        1     0.00     0.00  ezxml_parse_file
  0.00      1.21     0.00        1     0.00     0.00  ezxml_parse_str
  0.00      1.21     0.00        1     0.00     0.00  ezxml_str2utf8
  0.00      1.21     0.00        1     0.00     0.00  free_int_list
  0.00      1.21     0.00        1     0.00     0.00  free_lookups_and_criticalities
  0.00      1.21     0.00        1     0.00     0.00  free_net_delay
  0.00      1.21     0.00        1     0.00     0.00  free_route_structs
  0.00      1.21     0.00        1     0.00     0.00  free_route_tree_timing_structs
  0.00      1.21     0.00        1     0.00     0.00  free_rr_node_indices
  0.00      1.21     0.00        1     0.00     0.00  free_rr_node_route_structs
  0.00      1.21     0.00        1     0.00     0.00  free_sblock_pattern_lookup
  0.00      1.21     0.00        1     0.00     0.00  free_seg_details
  0.00      1.21     0.00        1     0.00     0.00  free_timing_driven_route_structs
  0.00      1.21     0.00        1     0.00     0.00  free_timing_graph
  0.00      1.21     0.00        1     0.00     0.00  free_trace_structs
  0.00      1.21     0.00        1     0.00     0.00  init_draw_coords
  0.00      1.21     0.00        1     0.00     0.00  init_route_structs
  0.00      1.21     0.00        1     0.00     0.00  my_srandom
  0.00      1.21     0.00        1     0.00     0.00  post_place_sync
  0.00      1.21     0.00        1     0.00     0.00  print_place
  0.00      1.21     0.00        1     0.00     0.01  read_netlist
  0.00      1.21     0.00        1     0.00     0.00  start_hash_table_iterator

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.83% of 1.21 seconds

index % time    self  children    called     name
                0.02    1.18       1/1           place_and_route [2]
[1]     98.8    0.02    1.18       1         try_place [1]
                0.68    0.35  869998/869998      try_swap [3]
                0.00    0.14       1/1           alloc_lookups_and_criticalities [5]
                0.01    0.00     124/124         load_net_slack [16]
                0.00    0.00       2/2           comp_bb_cost [25]
                0.00    0.00     138/3022684     my_irand [13]
                0.00    0.00    2086/377666      my_malloc [27]
                0.00    0.00     511/511         get_mst_of_net [55]
                0.00    0.00     139/139         comp_td_costs [81]
                0.00    0.00     124/124         load_timing_graph_net_delays [84]
                0.00    0.00     123/123         update_screen [86]
                0.00    0.00     123/123         load_criticalities [85]
                0.00    0.00       5/171         my_calloc [80]
                0.00    0.00       1/2           init_chan [107]
                0.00    0.00       1/437         alloc_matrix [68]
                0.00    0.00       1/1           init_draw_coords [144]
                0.00    0.00       1/430         free_matrix [70]
                0.00    0.00       1/1           free_net_delay [134]
                0.00    0.00       1/1           free_lookups_and_criticalities [133]
-----------------------------------------------
                                                 <spontaneous>
[2]     98.8    0.00    1.20                 place_and_route [2]
                0.02    1.18       1/1           try_place [1]
                0.00    0.00       1/1           print_place [148]
                0.00    0.00       1/1           post_place_sync [147]
-----------------------------------------------
                0.68    0.35  869998/869998      try_place [1]
[3]     84.7    0.68    0.35  869998         try_swap [3]
                0.21    0.00 25424969/25424969     comp_td_point_to_point_delay [4]
                0.09    0.00 3008047/3008047     update_bb [11]
                0.03    0.00  315164/315200      get_bb_from_scratch [12]
                0.02    0.00 3022546/3022684     my_irand [13]
                0.00    0.00  638248/638248      my_frand [26]
                0.00    0.00       4/377666      my_malloc [27]
-----------------------------------------------
                0.21    0.00 25424969/25424969     try_swap [3]
[4]     17.4    0.21    0.00 25424969         comp_td_point_to_point_delay [4]
-----------------------------------------------
                0.00    0.14       1/1           try_place [1]
[5]     11.6    0.00    0.14       1         alloc_lookups_and_criticalities [5]
                0.00    0.14       1/1           compute_delay_lookup_tables [6]
                0.00    0.00     511/6904        my_chunk_malloc [44]
                0.00    0.00       1/1           alloc_and_load_timing_graph [118]
                0.00    0.00       1/1           alloc_net_delay [120]
                0.00    0.00       1/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.14       1/1           alloc_lookups_and_criticalities [5]
[6]     11.6    0.00    0.14       1         compute_delay_lookup_tables [6]
                0.00    0.13       1/1           build_rr_graph [7]
                0.00    0.01     361/361         postscript [20]
                0.00    0.00     100/477         timing_driven_route_net [15]
                0.00    0.00     153/377666      my_malloc [27]
                0.00    0.00     100/478         load_net_rr_terminals [56]
                0.00    0.00       7/437         alloc_matrix [68]
                0.00    0.00       3/430         free_matrix [70]
                0.00    0.00       2/2           free_rr_graph [106]
                0.00    0.00       1/2           init_chan [107]
                0.00    0.00       1/1           alloc_route_structs [121]
                0.00    0.00       1/1           alloc_and_load_rr_node_route_structs [116]
                0.00    0.00       1/1           alloc_route_tree_timing_structs [122]
                0.00    0.00       1/1           alloc_timing_driven_route_structs [124]
                0.00    0.00       1/1           init_route_structs [145]
                0.00    0.00       1/1           free_rr_node_route_structs [138]
                0.00    0.00       1/1           free_trace_structs [143]
                0.00    0.00       1/1           free_route_structs [135]
                0.00    0.00       1/1           free_route_tree_timing_structs [136]
                0.00    0.00       1/1           free_timing_driven_route_structs [141]
-----------------------------------------------
                0.00    0.13       1/1           compute_delay_lookup_tables [6]
[7]     10.7    0.00    0.13       1         build_rr_graph [7]
                0.00    0.13   55176/55176       get_track_to_tracks [9]
                0.00    0.00    1120/1120        get_unidir_opin_connections [22]
                0.00    0.00     121/121         load_sblock_pattern_lookup [23]
                0.00    0.00   29040/29040       get_seg_start [34]
                0.00    0.00   29040/29040       get_seg_end [33]
                0.00    0.00   25078/26562       get_rr_node_index [36]
                0.00    0.00   17092/17092       alloc_and_load_edges_and_switches [42]
                0.00    0.00   15972/15972       get_track_to_ipins [43]
                0.00    0.00    6464/377666      my_malloc [27]
                0.00    0.00       3/3           alloc_and_load_pin_to_track_map [98]
                0.00    0.00       3/3           free_matrix4 [100]
                0.00    0.00       2/5           alloc_matrix3 [90]
                0.00    0.00       2/437         alloc_matrix [68]
                0.00    0.00       2/4           get_class_range_for_block [95]
                0.00    0.00       2/430         free_matrix [70]
                0.00    0.00       2/4           free_matrix3 [94]
                0.00    0.00       1/1           alloc_and_load_seg_details [117]
                0.00    0.00       1/1           alloc_and_load_rr_node_indices [115]
                0.00    0.00       1/1           alloc_sblock_pattern_lookup [123]
                0.00    0.00       1/1           add_rr_graph_C_from_switches [113]
                0.00    0.00       1/1           alloc_and_load_rr_indexed_data [114]
                0.00    0.00       1/6904        my_chunk_malloc [44]
                0.00    0.00       1/478         load_net_rr_terminals [56]
                0.00    0.00       1/1           check_rr_graph [126]
                0.00    0.00       1/1           free_seg_details [140]
                0.00    0.00       1/1           free_sblock_pattern_lookup [139]
-----------------------------------------------
                0.01    0.12   65868/65868       get_track_to_tracks [9]
[8]     10.4    0.01    0.12   65868         get_unidir_track_to_chan_seg [8]
                0.12    0.00   65868/68548       label_wire_muxes [10]
                0.00    0.00   65868/218668      insert_in_edge_list [30]
                0.00    0.00   30888/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.13   55176/55176       build_rr_graph [7]
[9]     10.4    0.00    0.13   55176         get_track_to_tracks [9]
                0.01    0.12   65868/65868       get_unidir_track_to_chan_seg [8]
-----------------------------------------------
                0.00    0.00     440/68548       load_sblock_pattern_lookup [23]
                0.00    0.00    2240/68548       get_unidir_opin_connections [22]
                0.12    0.00   65868/68548       get_unidir_track_to_chan_seg [8]
[10]     9.9    0.12    0.00   68548         label_wire_muxes [10]
                0.00    0.00   68548/377666      my_malloc [27]
-----------------------------------------------
                0.09    0.00 3008047/3008047     try_swap [3]
[11]     7.4    0.09    0.00 3008047         update_bb [11]
-----------------------------------------------
                0.00    0.00      36/315200      comp_bb_cost [25]
                0.03    0.00  315164/315200      try_swap [3]
[12]     2.5    0.03    0.00  315200         get_bb_from_scratch [12]
-----------------------------------------------
                0.00    0.00     138/3022684     try_place [1]
                0.02    0.00 3022546/3022684     try_swap [3]
[13]     1.7    0.02    0.00 3022684         my_irand [13]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [24]
                0.01    0.00  222082/222559      timing_driven_route_net [15]
[14]     0.8    0.01    0.00  222559         get_timing_driven_expected_cost [14]
-----------------------------------------------
                0.00    0.00     100/477         compute_delay_lookup_tables [6]
                0.00    0.01     377/477         postscript [20]
[15]     0.8    0.00    0.01     477         timing_driven_route_net [15]
                0.01    0.00  222082/222559      get_timing_driven_expected_cost [14]
                0.00    0.00     477/477         add_route_tree_to_heap [24]
                0.00    0.00  222082/222082      get_rr_cong_cost [29]
                0.00    0.00  222082/222559      node_to_heap [28]
                0.00    0.00   22465/22465       get_heap_head [38]
                0.00    0.00   22465/22465       free_heap_data [37]
                0.00    0.00   19536/19536       add_to_mod_list [41]
                0.00    0.00     954/954         pathfinder_update_one_cost [52]
                0.00    0.00     477/477         free_traceback [59]
                0.00    0.00     477/477         heapsort [60]
                0.00    0.00     477/477         mark_ends [63]
                0.00    0.00     477/477         init_route_tree_to_source [61]
                0.00    0.00     477/477         update_traceback [67]
                0.00    0.00     477/477         update_route_tree [66]
                0.00    0.00     477/477         reset_path_costs [64]
                0.00    0.00     477/477         empty_heap [57]
                0.00    0.00     477/477         update_net_delays_from_route_tree [65]
                0.00    0.00     477/477         free_route_tree [58]
-----------------------------------------------
                0.01    0.00     124/124         try_place [1]
[16]     0.8    0.01    0.00     124         load_net_slack [16]
-----------------------------------------------
                0.00    0.01       1/1           SetupVPR [19]
[17]     0.8    0.00    0.01       1         read_netlist [17]
                0.01    0.00       1/1           sync_nets_to_blocks [18]
                0.00    0.00    3543/3774        my_atoi [47]
                0.00    0.00    3129/3302        FreeTokens [48]
                0.00    0.00    3126/3287        CountTokens [49]
                0.00    0.00    2943/2943        ReadLineTokens [50]
                0.00    0.00    2001/377666      my_malloc [27]
                0.00    0.00    1352/1359        my_strdup [51]
                0.00    0.00       1/2           my_fopen [110]
-----------------------------------------------
                0.01    0.00       1/1           read_netlist [17]
[18]     0.8    0.01    0.00       1         sync_nets_to_blocks [18]
                0.00    0.00    1022/377666      my_malloc [27]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.8    0.00    0.01                 SetupVPR [19]
                0.00    0.01       1/1           read_netlist [17]
                0.00    0.00     192/377666      my_malloc [27]
                0.00    0.00       6/6           alloc_and_load_grid [89]
                0.00    0.00       5/430         free_matrix [70]
                0.00    0.00       2/171         my_calloc [80]
                0.00    0.00       1/222         ezxml_free [74]
                0.00    0.00       1/222         FreeNode [72]
                0.00    0.00       1/1           XmlReadArch [112]
                0.00    0.00       1/1           my_srandom [146]
                0.00    0.00       1/1           check_netlist [125]
-----------------------------------------------
                                 377             postscript [20]
                0.00    0.01     361/361         compute_delay_lookup_tables [6]
[20]     0.7    0.00    0.01     361+377     postscript [20]
                0.00    0.01     377/477         timing_driven_route_net [15]
                0.00    0.00     377/478         load_net_rr_terminals [56]
                                 377             postscript [20]
-----------------------------------------------
                                                 <spontaneous>
[21]     0.4    0.01    0.00                 update_region_occ.constprop.5 [21]
-----------------------------------------------
                0.00    0.00    1120/1120        build_rr_graph [7]
[22]     0.3    0.00    0.00    1120         get_unidir_opin_connections [22]
                0.00    0.00    2240/68548       label_wire_muxes [10]
                0.00    0.00   73920/218668      insert_in_edge_list [30]
-----------------------------------------------
                0.00    0.00     121/121         build_rr_graph [7]
[23]     0.1    0.00    0.00     121         load_sblock_pattern_lookup [23]
                0.00    0.00     440/68548       label_wire_muxes [10]
                0.00    0.00   21912/21912       get_simple_switch_block_track [39]
                0.00    0.00     440/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [15]
[24]     0.0    0.00    0.00     477         add_route_tree_to_heap [24]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [14]
                0.00    0.00     477/222559      node_to_heap [28]
-----------------------------------------------
                0.00    0.00       2/2           try_place [1]
[25]     0.0    0.00    0.00       2         comp_bb_cost [25]
                0.00    0.00      36/315200      get_bb_from_scratch [12]
-----------------------------------------------
                0.00    0.00  638248/638248      try_swap [3]
[26]     0.0    0.00    0.00  638248         my_frand [26]
-----------------------------------------------
                0.00    0.00       1/377666      check_netlist [125]
                0.00    0.00       1/377666      update_traceback [67]
                0.00    0.00       1/377666      alloc_and_load_rr_node_route_structs [116]
                0.00    0.00       1/377666      alloc_route_tree_timing_structs [122]
                0.00    0.00       1/377666      init_route_tree_to_source [61]
                0.00    0.00       1/377666      alloc_and_load_rr_indexed_data [114]
                0.00    0.00       1/377666      alloc_net_delay [120]
                0.00    0.00       1/377666      alloc_and_load_timing_graph_levels [119]
                0.00    0.00       1/377666      ReadOptions [156]
                0.00    0.00       1/377666      alloc_lookups_and_criticalities [5]
                0.00    0.00       3/377666      add_to_mod_list [41]
                0.00    0.00       3/377666      alloc_timing_driven_route_structs [124]
                0.00    0.00       4/377666      XmlReadArch [112]
                0.00    0.00       4/377666      try_swap [3]
                0.00    0.00       5/377666      alloc_sblock_pattern_lookup [123]
                0.00    0.00       6/377666      alloc_and_load_pin_to_track_map [98]
                0.00    0.00       8/377666      node_to_heap [28]
                0.00    0.00       8/377666      alloc_route_structs [121]
                0.00    0.00      28/377666      update_route_tree [66]
                0.00    0.00      91/377666      ProcessTypes [111]
                0.00    0.00     153/377666      compute_delay_lookup_tables [6]
                0.00    0.00     192/377666      SetupVPR [19]
                0.00    0.00     244/377666      load_chan_rr_indices [108]
                0.00    0.00     267/377666      alloc_and_load_seg_details [117]
                0.00    0.00     307/377666      alloc_and_load_rr_node_indices [115]
                0.00    0.00     346/377666      GetNodeTokens [79]
                0.00    0.00     440/377666      load_sblock_pattern_lookup [23]
                0.00    0.00     766/377666      alloc_and_load_grid [89]
                0.00    0.00    1022/377666      get_mst_of_net [55]
                0.00    0.00    1022/377666      sync_nets_to_blocks [18]
                0.00    0.00    1298/377666      insert_in_hash_table [53]
                0.00    0.00    2001/377666      read_netlist [17]
                0.00    0.00    2086/377666      try_place [1]
                0.00    0.00    2720/377666      alloc_and_load_timing_graph [118]
                0.00    0.00    5880/377666      ReadLineTokens [50]
                0.00    0.00    6464/377666      build_rr_graph [7]
                0.00    0.00   30888/377666      get_unidir_track_to_chan_seg [8]
                0.00    0.00   34184/377666      alloc_and_load_edges_and_switches [42]
                0.00    0.00   68548/377666      label_wire_muxes [10]
                0.00    0.00  218668/377666      insert_in_edge_list [30]
[27]     0.0    0.00    0.00  377666         my_malloc [27]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [24]
                0.00    0.00  222082/222559      timing_driven_route_net [15]
[28]     0.0    0.00    0.00  222559         node_to_heap [28]
                0.00    0.00       8/377666      my_malloc [27]
                0.00    0.00       4/5           my_realloc [91]
-----------------------------------------------
                0.00    0.00  222082/222082      timing_driven_route_net [15]
[29]     0.0    0.00    0.00  222082         get_rr_cong_cost [29]
-----------------------------------------------
                0.00    0.00   65868/218668      get_unidir_track_to_chan_seg [8]
                0.00    0.00   73920/218668      get_unidir_opin_connections [22]
                0.00    0.00   78880/218668      get_track_to_ipins [43]
[30]     0.0    0.00    0.00  218668         insert_in_edge_list [30]
                0.00    0.00  218668/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.00   78880/78880       add_rr_graph_C_from_switches [113]
[31]     0.0    0.00    0.00   78880         seg_index_of_cblock [31]
-----------------------------------------------
                0.00    0.00   65868/65868       add_rr_graph_C_from_switches [113]
[32]     0.0    0.00    0.00   65868         seg_index_of_sblock [32]
-----------------------------------------------
                0.00    0.00   29040/29040       build_rr_graph [7]
[33]     0.0    0.00    0.00   29040         get_seg_end [33]
-----------------------------------------------
                0.00    0.00   29040/29040       build_rr_graph [7]
[34]     0.0    0.00    0.00   29040         get_seg_start [34]
-----------------------------------------------
                0.00    0.00   29040/29040       get_track_to_ipins [43]
[35]     0.0    0.00    0.00   29040         is_cbox [35]
-----------------------------------------------
                0.00    0.00     264/26562       load_rr_indexed_data_T_values [109]
                0.00    0.00     264/26562       alloc_and_load_rr_indexed_data [114]
                0.00    0.00     956/26562       load_net_rr_terminals [56]
                0.00    0.00   25078/26562       build_rr_graph [7]
[36]     0.0    0.00    0.00   26562         get_rr_node_index [36]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [15]
[37]     0.0    0.00    0.00   22465         free_heap_data [37]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [15]
[38]     0.0    0.00    0.00   22465         get_heap_head [38]
-----------------------------------------------
                0.00    0.00   21912/21912       load_sblock_pattern_lookup [23]
[39]     0.0    0.00    0.00   21912         get_simple_switch_block_track [39]
-----------------------------------------------
                0.00    0.00   20292/20292       check_rr_graph [126]
[40]     0.0    0.00    0.00   20292         check_node [40]
-----------------------------------------------
                0.00    0.00   19536/19536       timing_driven_route_net [15]
[41]     0.0    0.00    0.00   19536         add_to_mod_list [41]
                0.00    0.00       3/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.00   17092/17092       build_rr_graph [7]
[42]     0.0    0.00    0.00   17092         alloc_and_load_edges_and_switches [42]
                0.00    0.00   34184/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.00   15972/15972       build_rr_graph [7]
[43]     0.0    0.00    0.00   15972         get_track_to_ipins [43]
                0.00    0.00   78880/218668      insert_in_edge_list [30]
                0.00    0.00   29040/29040       is_cbox [35]
-----------------------------------------------
                0.00    0.00       1/6904        build_rr_graph [7]
                0.00    0.00     511/6904        alloc_net_delay [120]
                0.00    0.00     511/6904        alloc_lookups_and_criticalities [5]
                0.00    0.00    5881/6904        alloc_and_load_timing_graph [118]
[44]     0.0    0.00    0.00    6904         my_chunk_malloc [44]
-----------------------------------------------
                0.00    0.00    5604/5604        alloc_and_load_timing_graph_levels [119]
[45]     0.0    0.00    0.00    5604         insert_in_int_list [45]
-----------------------------------------------
                0.00    0.00    1724/4966        alloc_and_load_timing_graph [118]
                0.00    0.00    3242/4966        check_netlist [125]
[46]     0.0    0.00    0.00    4966         is_opin [46]
-----------------------------------------------
                0.00    0.00       2/3774        XmlReadArch [112]
                0.00    0.00     229/3774        ProcessTypes [111]
                0.00    0.00    3543/3774        read_netlist [17]
[47]     0.0    0.00    0.00    3774         my_atoi [47]
-----------------------------------------------
                0.00    0.00     173/3302        ProcessTypes [111]
                0.00    0.00    3129/3302        read_netlist [17]
[48]     0.0    0.00    0.00    3302         FreeTokens [48]
-----------------------------------------------
                0.00    0.00     161/3287        ProcessTypes [111]
                0.00    0.00    3126/3287        read_netlist [17]
[49]     0.0    0.00    0.00    3287         CountTokens [49]
-----------------------------------------------
                0.00    0.00    2943/2943        read_netlist [17]
[50]     0.0    0.00    0.00    2943         ReadLineTokens [50]
                0.00    0.00    5880/377666      my_malloc [27]
-----------------------------------------------
                0.00    0.00       1/1359        XmlReadArch [112]
                0.00    0.00       2/1359        ProcessTypes [111]
                0.00    0.00       4/1359        ReadOptions [156]
                0.00    0.00    1352/1359        read_netlist [17]
[51]     0.0    0.00    0.00    1359         my_strdup [51]
